UNITID,year,total_enrollment,undergrad_enrollment,grad_enrollment,XEYTOTLT_total
198011,2024,1406.0,1406.0,,R
198039,2024,3970.0,3970.0,,R
198066,2024,840.0,809.0,31.0,R
198084,2024,2590.0,2590.0,,R
198109,2024,880.0,774.0,106.0,R
198118,2024,4834.0,4834.0,,R
198136,2024,5697.0,3243.0,2454.0,R
198154,2024,26685.0,26685.0,,R
198206,2024,2171.0,2171.0,,R
198215,2024,1471.0,1370.0,101.0,R
198233,2024,6241.0,6241.0,,R
198251,2024,7357.0,7357.0,,R
198260,2024,26949.0,26949.0,,R
198303,2024,784.0,677.0,107.0,R
198321,2024,3723.0,3723.0,,R
198330,2024,4827.0,4827.0,,R
198367,2024,3912.0,3912.0,,R
198376,2024,5112.0,5112.0,,R
198385,2024,2080.0,2080.0,,R
198419,2024,18360.0,6626.0,11734.0,R
198455,2024,7821.0,7821.0,,R
198464,2024,29704.0,23336.0,6368.0,R
198491,2024,2120.0,2120.0,,R
198507,2024,2504.0,2375.0,129.0,R
198516,2024,7562.0,6622.0,940.0,R
198534,2024,15510.0,15510.0,,R
198543,2024,8337.0,7066.0,1271.0,R
198552,2024,11847.0,11847.0,,R
198561,2024,3485.0,1979.0,1506.0,R
198570,2024,8026.0,8026.0,,R
198598,2024,1029.0,903.0,126.0,R
198613,2024,1306.0,1235.0,71.0,R
198622,2024,15434.0,15434.0,,R
198640,2024,1464.0,1464.0,,R
198668,2024,1716.0,1716.0,,R
198677,2024,38.0,32.0,6.0,R
198695,2024,6294.0,5080.0,1214.0,R
198710,2024,2583.0,2583.0,,R
198729,2024,1715.0,1715.0,,R
198756,2024,1346.0,1293.0,53.0,R
198774,2024,6884.0,6884.0,,R
198808,2024,888.0,862.0,26.0,R
198817,2024,3293.0,3293.0,,R
198835,2024,2488.0,1578.0,910.0,R
198844,2024,201.0,201.0,,R
198862,2024,896.0,875.0,21.0,R
198871,2024,513.0,513.0,,R
198899,2024,1114.0,1059.0,55.0,R
198905,2024,1037.0,1037.0,,R
198914,2024,1131.0,1131.0,,R
198923,2024,1578.0,1578.0,,R
198950,2024,1705.0,1375.0,330.0,R
198969,2024,1966.0,1617.0,349.0,R
198978,2024,192.0,192.0,,R
198987,2024,4567.0,4567.0,,R
199023,2024,1251.0,1251.0,,R
199032,2024,1287.0,991.0,296.0,R
199069,2024,2726.0,2478.0,248.0,R
199078,2024,236.0,236.0,,R
199087,2024,3653.0,3653.0,,R
199102,2024,15413.0,13493.0,1920.0,R
199111,2024,3339.0,3319.0,20.0,R
199120,2024,34640.0,21906.0,12734.0,R
199139,2024,34158.0,26495.0,7663.0,R
199148,2024,19903.0,15744.0,4159.0,R
199157,2024,9008.0,6800.0,2208.0,R
199184,2024,1085.0,912.0,173.0,R
199193,2024,41029.0,29839.0,11190.0,R
199209,2024,1772.0,1523.0,249.0,R
199218,2024,20709.0,16274.0,4435.0,R
199263,2024,554.0,554.0,,R
199272,2024,1075.0,1075.0,,R
199281,2024,9501.0,6567.0,2934.0,R
199306,2024,1042.0,688.0,354.0,R
199324,2024,1716.0,1716.0,,R
199333,2024,11182.0,11182.0,,R
199412,2024,2103.0,1470.0,633.0,R
199421,2024,3411.0,3411.0,,R
199449,2024,3141.0,3141.0,,R
199458,2024,186.0,186.0,,R
199467,2024,854.0,854.0,,R
199476,2024,2715.0,2715.0,,R
199485,2024,2202.0,2202.0,,R
199494,2024,8806.0,8806.0,,R
199582,2024,975.0,960.0,15.0,R
199607,2024,559.0,461.0,98.0,R
199625,2024,2273.0,2273.0,,R
199634,2024,4903.0,4903.0,,R
199643,2024,1078.0,941.0,137.0,R
199689,2024,253.0,253.0,,R
199698,2024,845.0,817.0,28.0,R
199722,2024,1813.0,1813.0,,R
199731,2024,2860.0,2860.0,,R
199740,2024,3346.0,3346.0,,R
199759,2024,4118.0,1324.0,2794.0,R
199768,2024,3576.0,3576.0,,R
199786,2024,5774.0,5774.0,,R
199795,2024,1342.0,1342.0,,R
199838,2024,3868.0,3868.0,,R
199847,2024,9843.0,5610.0,4233.0,R
199856,2024,32902.0,32902.0,,R
199865,2024,861.0,793.0,68.0,R
199883,2024,159.0,159.0,,R
199892,2024,4198.0,4198.0,,R
199908,2024,2334.0,2334.0,,R
199926,2024,3096.0,3096.0,,R
199953,2024,2559.0,2559.0,,R
199962,2024,3594.0,2656.0,938.0,R
199971,2024,96.0,71.0,25.0,R
199980,2024,216.0,216.0,,R
199999,2024,5324.0,4711.0,613.0,R
200004,2024,13206.0,11291.0,1915.0,R
200013,2024,477.0,477.0,,R
200022,2024,5401.0,5401.0,,R
200059,2024,1759.0,1683.0,76.0,R
200086,2024,354.0,354.0,,R
200110,2024,77.0,77.0,,R
200156,2024,1484.0,1097.0,387.0,R
200192,2024,2625.0,2625.0,,R
200208,2024,475.0,475.0,,R
200217,2024,4626.0,3022.0,1604.0,R
200226,2024,1403.0,1320.0,83.0,R
200253,2024,3264.0,2956.0,308.0,R
200280,2024,18449.0,13613.0,4836.0,R
200305,2024,4056.0,4056.0,,R
200314,2024,1513.0,1513.0,,R
200332,2024,13041.0,10508.0,2533.0,R
200341,2024,1268.0,1268.0,,R
200466,2024,422.0,359.0,63.0,R
200484,2024,363.0,158.0,205.0,R
200527,2024,915.0,891.0,24.0,R
200554,2024,727.0,727.0,,R
200572,2024,2193.0,2024.0,169.0,R
200590,2024,323.0,323.0,,R
200697,2024,1491.0,,1491.0,R
200785,2024,755.0,755.0,,R
200800,2024,15195.0,12664.0,2531.0,R
200846,2024,1512.0,1512.0,,R
200873,2024,74.0,74.0,,R
201034,2024,1296.0,1296.0,,R
201061,2024,262.0,258.0,4.0,R
201098,2024,44.0,44.0,,R
201104,2024,5217.0,3839.0,1378.0,R
201131,2024,304.0,304.0,,R
201140,2024,187.0,51.0,136.0,R
201159,2024,397.0,397.0,,R
201177,2024,325.0,325.0,,R
201195,2024,3646.0,2926.0,720.0,R
201283,2024,965.0,965.0,,R
201371,2024,736.0,635.0,101.0,R
201432,2024,2389.0,2389.0,,R
201441,2024,19958.0,15910.0,4048.0,R
201469,2024,866.0,866.0,,R
201478,2024,215.0,215.0,,R
201496,2024,901.0,901.0,,R
201539,2024,107.0,107.0,,R
201548,2024,3447.0,2531.0,916.0,R
201645,2024,12680.0,6354.0,6326.0,R
201654,2024,5744.0,5226.0,518.0,R
201672,2024,4349.0,4349.0,,R
201681,2024,88.0,88.0,,R
201690,2024,4238.0,4205.0,33.0,R
201803,2024,73.0,73.0,,R
201821,2024,906.0,906.0,,R
201867,2024,122.0,122.0,,R
201885,2024,51726.0,36725.0,15001.0,R
201928,2024,13188.0,13188.0,,R
201946,2024,15282.0,15282.0,,R
201955,2024,11621.0,11621.0,,R
201964,2024,1681.0,1505.0,176.0,R
201973,2024,6711.0,6711.0,,R
202046,2024,577.0,577.0,,R
202073,2024,359.0,197.0,162.0,R
202134,2024,16742.0,10981.0,5761.0,R
202152,2024,205.0,205.0,,R
202170,2024,940.0,915.0,25.0,R
202222,2024,42485.0,42485.0,,R
202356,2024,28865.0,28865.0,,R
202435,2024,275.0,275.0,,R
202453,2024,111.0,111.0,,R
202480,2024,12174.0,8454.0,3720.0,R
202514,2024,572.0,523.0,49.0,R
202523,2024,2518.0,2518.0,,R
202648,2024,5766.0,5766.0,,R
202657,2024,512.0,512.0,,R
202763,2024,6112.0,4630.0,1482.0,R
202806,2024,13457.0,9316.0,4141.0,R
202888,2024,65.0,65.0,,R
202903,2024,523.0,488.0,35.0,R
202912,2024,758.0,758.0,,R
202949,2024,234.0,234.0,,R
202985,2024,57.0,57.0,,R
203030,2024,110.0,110.0,,R
203067,2024,263.0,,263.0,R
203085,2024,1201.0,962.0,239.0,R
203128,2024,1049.0,1017.0,32.0,R
203146,2024,526.0,526.0,,R
203155,2024,2537.0,2537.0,,R
203234,2024,172.0,172.0,,R
203331,2024,16308.0,16308.0,,R
203368,2024,3041.0,2437.0,604.0,R
203386,2024,5533.0,5533.0,,R
203438,2024,189.0,189.0,,R
203447,2024,2840.0,2840.0,,R
203456,2024,2036.0,2036.0,,R
203465,2024,5614.0,5597.0,17.0,R
203474,2024,3324.0,3324.0,,R
203483,2024,3073.0,3073.0,,R
203492,2024,2396.0,2396.0,,R
203517,2024,32919.0,26208.0,6711.0,R
203526,2024,3531.0,3531.0,,R
203535,2024,2473.0,2473.0,,R
203544,2024,1230.0,926.0,304.0,R
203580,2024,1236.0,926.0,310.0,R
203599,2024,6705.0,6705.0,,R
203614,2024,631.0,631.0,,R
203678,2024,4730.0,4730.0,,R
203720,2024,381.0,381.0,,R
203739,2024,75.0,75.0,,R
203748,2024,12456.0,12456.0,,R
203757,2024,1353.0,1066.0,287.0,R
203775,2024,1545.0,1098.0,447.0,R
203845,2024,1334.0,1170.0,164.0,R
203881,2024,4113.0,4113.0,,R
203942,2024,52.0,52.0,,R
203960,2024,1517.0,1334.0,183.0,R
203997,2024,203.0,,203.0,R
204006,2024,2812.0,2780.0,32.0,R
204015,2024,1526.0,1524.0,2.0,R
204024,2024,19817.0,17144.0,2673.0,R
204121,2024,78.0,78.0,,R
204158,2024,92.0,92.0,,R
204176,2024,858.0,679.0,179.0,R
204185,2024,2529.0,2146.0,383.0,R
204194,2024,2615.0,1987.0,628.0,R
204200,2024,2330.0,1507.0,823.0,R
204255,2024,2045.0,2045.0,,R
204264,2024,2771.0,1647.0,1124.0,R
204334,2024,244.0,244.0,,R
204422,2024,3211.0,3211.0,,R
204431,2024,82.0,82.0,,R
204440,2024,5712.0,5712.0,,R
204459,2024,41.0,41.0,,R
204477,2024,1017.0,,1017.0,R
204486,2024,3175.0,3128.0,47.0,R
204501,2024,4160.0,4150.0,10.0,R
204608,2024,435.0,435.0,,R
204617,2024,1464.0,1013.0,451.0,R
204635,2024,3084.0,2631.0,453.0,R
204662,2024,504.0,504.0,,R
204671,2024,925.0,918.0,7.0,R
204680,2024,1102.0,1095.0,7.0,R
204699,2024,1077.0,1074.0,3.0,R
204705,2024,2845.0,2843.0,2.0,R
204714,2024,114.0,114.0,,R
204723,2024,391.0,391.0,,R
204769,2024,204.0,204.0,,R
204778,2024,70.0,70.0,,R
204796,2024,65036.0,48968.0,16068.0,R
204802,2024,2298.0,2298.0,,R
204820,2024,3591.0,3591.0,,R
204839,2024,3347.0,3347.0,,R
204848,2024,3676.0,3676.0,,R
204857,2024,28654.0,21698.0,6956.0,R
204866,2024,3430.0,3430.0,,R
204884,2024,220.0,220.0,,R
204893,2024,45.0,45.0,,R
204909,2024,1482.0,1482.0,,R
204936,2024,2705.0,2224.0,481.0,R
204945,2024,11459.0,11459.0,,R
204963,2024,78.0,78.0,,R
204981,2024,189.0,189.0,,R
204990,2024,174.0,,174.0,R
205027,2024,80.0,51.0,29.0,R
205054,2024,779.0,779.0,,R
205090,2024,73.0,73.0,,R
205124,2024,72.0,58.0,14.0,R
205142,2024,227.0,227.0,,R
205179,2024,683.0,683.0,,R
205203,2024,2702.0,2469.0,233.0,R
205391,2024,219.0,219.0,,R
205443,2024,3846.0,3525.0,321.0,R
205470,2024,33002.0,33002.0,,R
205841,2024,12399.0,12399.0,,R
205887,2024,1172.0,1172.0,,R
205957,2024,4552.0,3486.0,1066.0,R
205966,2024,2903.0,2903.0,,R
206011,2024,2858.0,2858.0,,R
206039,2024,75.0,75.0,,R
206048,2024,4866.0,3507.0,1359.0,R
206084,2024,17497.0,13431.0,4066.0,R
206154,2024,26.0,20.0,6.0,R
206172,2024,88.0,88.0,,R
206181,2024,193.0,193.0,,R
206288,2024,595.0,,595.0,R
206321,2024,137.0,137.0,,R
206349,2024,2719.0,794.0,1925.0,R
206437,2024,2465.0,1561.0,904.0,R
206446,2024,2612.0,2612.0,,R
206491,2024,697.0,681.0,16.0,R
206507,2024,1024.0,972.0,52.0,R
206516,2024,170.0,,170.0,R
206525,2024,1372.0,1317.0,55.0,R
206589,2024,1912.0,1912.0,,R
206604,2024,11442.0,8116.0,3326.0,R
206613,2024,1661.0,1658.0,3.0,R
206622,2024,6731.0,5096.0,1635.0,R
206695,2024,13195.0,9692.0,3503.0,R
206835,2024,1075.0,929.0,146.0,R
206862,2024,2601.0,1723.0,878.0,R
206905,2024,356.0,356.0,,R
206914,2024,4293.0,3860.0,433.0,R
206923,2024,2160.0,2160.0,,R
206932,2024,829.0,829.0,,R
206941,2024,14247.0,12183.0,2064.0,R
206996,2024,2619.0,2619.0,,R
207041,2024,3901.0,2856.0,1045.0,R
207050,2024,1590.0,1590.0,,R
207069,2024,2387.0,2387.0,,R
207087,2024,73.0,73.0,,R
207102,2024,135.0,135.0,,R
207157,2024,339.0,321.0,18.0,R
207209,2024,2076.0,1873.0,203.0,R
207236,2024,3385.0,3385.0,,R
207254,2024,1155.0,1155.0,,R
207263,2024,8002.0,6025.0,1977.0,R
207281,2024,4619.0,4619.0,,R
207290,2024,2129.0,2129.0,,R
207306,2024,2388.0,2104.0,284.0,R
207315,2024,2179.0,,2179.0,R
207324,2024,3483.0,2362.0,1121.0,R
207342,2024,3833.0,1301.0,2532.0,R
207351,2024,1285.0,1285.0,,R
207388,2024,28585.0,23019.0,5566.0,R
207397,2024,6344.0,6344.0,,R
207403,2024,1670.0,1515.0,155.0,R
207449,2024,16249.0,16249.0,,R
207458,2024,3207.0,1592.0,1615.0,R
207500,2024,32954.0,24081.0,8873.0,R
207564,2024,3178.0,3178.0,,R
207582,2024,6376.0,5386.0,990.0,R
207661,2024,3876.0,3734.0,142.0,R
207670,2024,9524.0,9524.0,,R
207704,2024,243.0,243.0,,R
207722,2024,1013.0,1013.0,,R
207740,2024,1926.0,1926.0,,R
207786,2024,24.0,24.0,,R
207847,2024,7653.0,3754.0,3899.0,R
207856,2024,384.0,365.0,19.0,R
207865,2024,5869.0,4833.0,1036.0,R
207935,2024,20053.0,20053.0,,R
207962,2024,1579.0,1579.0,,R
207971,2024,3957.0,2756.0,1201.0,R
208035,2024,1468.0,1468.0,,R
208044,2024,56.0,56.0,,R
208053,2024,350.0,350.0,,R
208275,2024,3221.0,3221.0,,R
208318,2024,7321.0,7321.0,,R
208390,2024,12632.0,12632.0,,R
208406,2024,11524.0,11524.0,,R
208415,2024,1506.0,1506.0,,R
208433,2024,107.0,107.0,,R
208479,2024,652.0,652.0,,R
208512,2024,791.0,791.0,,R
208637,2024,298.0,298.0,,R
208646,2024,5151.0,4422.0,729.0,R
208725,2024,60.0,60.0,,R
208822,2024,5008.0,3166.0,1842.0,R
208859,2024,78.0,78.0,,R
209038,2024,12002.0,12002.0,,R
209056,2024,3796.0,2247.0,1549.0,R
209065,2024,1901.0,1821.0,80.0,R
209074,2024,8631.0,8631.0,,R
209083,2024,96.0,96.0,,R
209153,2024,49.0,49.0,,R
209205,2024,73.0,73.0,,R
209241,2024,123.0,35.0,88.0,R
209250,2024,11656.0,11656.0,,R
209296,2024,401.0,30.0,371.0,R
209409,2024,898.0,557.0,341.0,R
209490,2024,3226.0,945.0,2281.0,R
209506,2024,8796.0,8669.0,127.0,R
209542,2024,43223.0,36256.0,6967.0,R
209551,2024,25432.0,21279.0,4153.0,R
209603,2024,546.0,429.0,117.0,R
209612,2024,3930.0,1707.0,2223.0,R
209667,2024,103.0,103.0,,R
209676,2024,190.0,190.0,,R
209694,2024,67.0,67.0,,R
209700,2024,300.0,300.0,,R
209719,2024,113.0,113.0,,R
209746,2024,35213.0,35213.0,,R
209807,2024,24869.0,19139.0,5730.0,R
209825,2024,3722.0,3284.0,438.0,R
209922,2024,1555.0,1533.0,22.0,R
209940,2024,6537.0,6537.0,,R
210146,2024,7070.0,5544.0,1526.0,R
210155,2024,2153.0,2153.0,,R
210234,2024,3069.0,3069.0,,R
210270,2024,3684.0,3684.0,,R
210304,2024,404.0,404.0,,R
210331,2024,1095.0,899.0,196.0,R
210368,2024,940.0,,940.0,R
210401,2024,2245.0,1635.0,610.0,R
210429,2024,7237.0,6141.0,1096.0,R
210438,2024,1306.0,1.0,1305.0,R
210492,2024,295.0,278.0,17.0,R
210508,2024,22.0,,22.0,R
210571,2024,1899.0,1466.0,433.0,R
210599,2024,1516.0,1516.0,,R
210605,2024,17631.0,17631.0,,R
210669,2024,1247.0,1247.0,,R
210711,2024,203.0,203.0,,R
210739,2024,3998.0,2920.0,1078.0,R
210748,2024,166.0,166.0,,R
210775,2024,3197.0,2688.0,509.0,R
210784,2024,380.0,380.0,,R
210809,2024,14716.0,13733.0,983.0,R
211006,2024,551.0,551.0,,R
211079,2024,2215.0,2215.0,,R
211088,2024,3908.0,2063.0,1845.0,R
211130,2024,53.0,,53.0,R
211273,2024,1784.0,1463.0,321.0,R
211291,2024,4014.0,3966.0,48.0,R
211307,2024,10556.0,10556.0,,R
211316,2024,142.0,142.0,,R
211334,2024,51.0,51.0,,R
211343,2024,3373.0,3373.0,,R
211431,2024,3147.0,1984.0,1163.0,R
211440,2024,16795.0,7852.0,8943.0,R
211468,2024,1525.0,1071.0,454.0,R
211477,2024,1239.0,1213.0,26.0,R
211556,2024,2618.0,1731.0,887.0,R
211583,2024,1609.0,1111.0,498.0,R
211608,2024,769.0,769.0,,R
211635,2024,142.0,142.0,,R
211802,2024,150.0,150.0,,R
211893,2024,160.0,106.0,54.0,R
211927,2024,12031.0,12031.0,,R
211981,2024,2740.0,2057.0,683.0,R
212009,2024,2246.0,2233.0,13.0,R
212045,2024,340.0,340.0,,R
212054,2024,24590.0,14938.0,9652.0,R
212106,2024,9212.0,5836.0,3376.0,R
212115,2024,6155.0,5161.0,994.0,R
212133,2024,10139.0,2524.0,7615.0,R
212197,2024,2553.0,2020.0,533.0,R
212230,2024,55.0,55.0,,R
212267,2024,151.0,151.0,,R
212276,2024,138.0,138.0,,R
212294,2024,110.0,110.0,,R
212300,2024,97.0,97.0,,R
212328,2024,201.0,201.0,,R
212337,2024,167.0,167.0,,R
212355,2024,228.0,228.0,,R
212382,2024,257.0,257.0,,R
212391,2024,127.0,127.0,,R
212434,2024,305.0,305.0,,R
212577,2024,2006.0,2006.0,,R
212601,2024,5184.0,3176.0,2008.0,R
212656,2024,1441.0,1283.0,158.0,R
212674,2024,3373.0,2341.0,1032.0,R
212753,2024,190.0,190.0,,R
212771,2024,687.0,274.0,413.0,R
212805,2024,2528.0,2488.0,40.0,R
212832,2024,2568.0,1687.0,881.0,R
212869,2024,1140.0,1140.0,,R
212878,2024,19482.0,19482.0,,R
212911,2024,1474.0,1474.0,,R
212975,2024,282.0,282.0,,R
212984,2024,3673.0,2706.0,967.0,R
213011,2024,3502.0,2190.0,1312.0,R
213020,2024,10512.0,8386.0,2126.0,R
213163,2024,345.0,345.0,,R
213181,2024,407.0,407.0,,R
213233,2024,715.0,715.0,,R
213251,2024,1402.0,1299.0,103.0,R
213303,2024,2014.0,1901.0,113.0,R
213321,2024,2232.0,1712.0,520.0,R
213330,2024,42.0,42.0,,R
213349,2024,8245.0,6854.0,1391.0,R
213358,2024,3102.0,2667.0,435.0,R
213367,2024,4680.0,2675.0,2005.0,R
213376,2024,4792.0,4792.0,,R
213385,2024,2796.0,2796.0,,R
213400,2024,3132.0,2335.0,797.0,R
213446,2024,64.0,,64.0,R
213455,2024,509.0,509.0,,R
213473,2024,220.0,220.0,,R
213491,2024,61.0,61.0,,R
213507,2024,2344.0,1788.0,556.0,R
213525,2024,9052.0,9052.0,,R
213534,2024,819.0,819.0,,R
213543,2024,8067.0,6031.0,2036.0,R
213570,2024,893.0,893.0,,R
213589,2024,550.0,550.0,,R
213598,2024,1953.0,1785.0,168.0,R
213622,2024,102.0,102.0,,R
213631,2024,302.0,,302.0,R
213659,2024,6271.0,6271.0,,R
213668,2024,1095.0,1095.0,,R
213774,2024,685.0,685.0,,R
213826,2024,3286.0,2023.0,1263.0,R
213914,2024,324.0,324.0,,R
213932,2024,181.0,181.0,,R
213987,2024,2965.0,2534.0,431.0,R
213996,2024,3689.0,2725.0,964.0,R
214023,2024,18.0,18.0,,R
214041,2024,7961.0,6406.0,1555.0,R
214069,2024,2376.0,1794.0,582.0,R
214111,2024,15504.0,15504.0,,R
214148,2024,418.0,403.0,15.0,R
214157,2024,3091.0,2196.0,895.0,R
214166,2024,3231.0,3206.0,25.0,R
214175,2024,1938.0,1899.0,39.0,R
214272,2024,2555.0,1862.0,693.0,R
214290,2024,964.0,964.0,,R
214379,2024,12063.0,12063.0,,R
214476,2024,62.0,62.0,,R
214528,2024,504.0,504.0,,R
214564,2024,1265.0,,1265.0,R
214582,2024,1405.0,1405.0,,R
214591,2024,3553.0,3429.0,124.0,R
214607,2024,297.0,,297.0,R
214625,2024,522.0,522.0,,R
214634,2024,399.0,399.0,,R
214643,2024,377.0,368.0,9.0,R
214652,2024,912.0,911.0,1.0,R
214670,2024,1068.0,1068.0,,R
214689,2024,2573.0,2573.0,,R
214698,2024,548.0,548.0,,R
214704,2024,2152.0,2134.0,18.0,R
214713,2024,5123.0,4531.0,592.0,R
214731,2024,1321.0,1321.0,,R
214740,2024,377.0,377.0,,R
214759,2024,450.0,450.0,,R
214768,2024,577.0,577.0,,R
214777,2024,53053.0,44139.0,8914.0,R
214786,2024,388.0,388.0,,R
214795,2024,655.0,654.0,1.0,R
214801,2024,3469.0,3469.0,,R
214810,2024,747.0,747.0,,R
214829,2024,797.0,791.0,6.0,R
214883,2024,1346.0,1229.0,117.0,R
214892,2024,438.0,438.0,,R
214944,2024,1106.0,1106.0,,R
214971,2024,148.0,101.0,47.0,R
215008,2024,89.0,89.0,,R
215044,2024,272.0,272.0,,R
215053,2024,341.0,341.0,,R
215062,2024,32816.0,13139.0,19677.0,R
215114,2024,1861.0,1599.0,262.0,R
215123,2024,3191.0,,3191.0,R
215239,2024,17536.0,17536.0,,R
215266,2024,2249.0,2249.0,,R
215275,2024,1426.0,1426.0,,R
215284,2024,2006.0,2006.0,,R
215293,2024,36696.0,26103.0,10593.0,R
215309,2024,41.0,41.0,,R
215381,2024,948.0,948.0,,R
215390,2024,498.0,498.0,,R
215424,2024,231.0,,231.0,R
215442,2024,4160.0,2674.0,1486.0,R
215479,2024,60.0,60.0,,R
215530,2024,119.0,119.0,,R
215585,2024,6844.0,6844.0,,R
215594,2024,329.0,329.0,,R
215619,2024,56.0,,56.0,R
215637,2024,223.0,223.0,,R
215655,2024,5581.0,4321.0,1260.0,R
215682,2024,583.0,583.0,,R
215691,2024,951.0,556.0,395.0,R
215743,2024,3132.0,2647.0,485.0,R
215770,2024,7841.0,5047.0,2794.0,R
215798,2024,1567.0,1342.0,225.0,R
215813,2024,94.0,,94.0,R
215886,2024,104.0,104.0,,R
215929,2024,5253.0,3810.0,1443.0,R
215947,2024,5037.0,4477.0,560.0,R
215974,2024,779.0,779.0,,R
215992,2024,243.0,243.0,,R
216010,2024,5858.0,4809.0,1049.0,R
216038,2024,9586.0,7432.0,2154.0,R
216047,2024,230.0,43.0,187.0,R
216074,2024,501.0,501.0,,R
216083,2024,318.0,318.0,,R
216162,2024,454.0,454.0,,R
216223,2024,94.0,94.0,,R
216278,2024,2333.0,2326.0,7.0,R
216287,2024,1740.0,1740.0,,R
216296,2024,1506.0,1506.0,,R
216311,2024,123.0,123.0,,R
216339,2024,32591.0,23294.0,9297.0,R
216348,2024,23.0,,23.0,R
216357,2024,1081.0,880.0,201.0,R
216366,2024,9512.0,4117.0,5395.0,R
216436,2024,120.0,120.0,,R
216445,2024,117.0,117.0,,R
216454,2024,101.0,101.0,,R
216463,2024,300.0,,300.0,R
216524,2024,1519.0,1519.0,,R
216542,2024,678.0,567.0,111.0,R
216551,2024,112.0,112.0,,R
216579,2024,109.0,109.0,,R
216597,2024,11176.0,7487.0,3689.0,R
216630,2024,62.0,62.0,,R
216667,2024,1198.0,1196.0,2.0,R
216694,2024,1478.0,1162.0,316.0,R
216746,2024,81.0,81.0,,R
216764,2024,18762.0,15402.0,3360.0,R
216773,2024,165.0,165.0,,R
216807,2024,1301.0,1233.0,68.0,R
216816,2024,1222.0,,1222.0,R
216825,2024,5783.0,5783.0,,R
216852,2024,6270.0,3046.0,3224.0,R
216931,2024,7059.0,2225.0,4834.0,R
216940,2024,316.0,316.0,,R
217013,2024,2406.0,1466.0,940.0,R
217040,2024,42.0,40.0,2.0,R
217059,2024,4216.0,3652.0,564.0,R
217077,2024,868.0,868.0,,R
217156,2024,12261.0,8334.0,3927.0,R
217165,2024,3964.0,3406.0,558.0,R
217235,2024,4724.0,4245.0,479.0,R
217305,2024,2504.0,2338.0,166.0,R
217323,2024,1424.0,1424.0,,R
217402,2024,5035.0,4464.0,571.0,R
217420,2024,10308.0,9015.0,1293.0,R
217475,2024,16546.0,16546.0,,R
217484,2024,20938.0,17656.0,3282.0,R
217493,2024,2593.0,2127.0,466.0,R
217518,2024,5071.0,4723.0,348.0,R
217536,2024,3025.0,2187.0,838.0,R
217581,2024,221.0,221.0,,R
217606,2024,149.0,111.0,38.0,R
217615,2024,3009.0,3009.0,,R
217624,2024,789.0,738.0,51.0,R
217633,2024,4964.0,3706.0,1258.0,R
217688,2024,4231.0,3309.0,922.0,R
217712,2024,3339.0,3339.0,,R
217721,2024,1990.0,1896.0,94.0,R
217749,2024,3494.0,2915.0,579.0,R
217776,2024,1330.0,995.0,335.0,R
217794,2024,122.0,122.0,,R
217819,2024,13568.0,11466.0,2102.0,R
217837,2024,2142.0,2142.0,,R
217864,2024,4325.0,2826.0,1499.0,R
217873,2024,2116.0,2008.0,108.0,R
217882,2024,31612.0,24568.0,7044.0,R
217891,2024,192.0,192.0,,R
217907,2024,1273.0,1203.0,70.0,R
217925,2024,3657.0,1303.0,2354.0,R
217934,2024,2070.0,1522.0,548.0,R
217961,2024,1967.0,885.0,1082.0,R
217989,2024,973.0,973.0,,R
217998,2024,1162.0,962.0,200.0,R
218025,2024,4669.0,4669.0,,R
218061,2024,4565.0,4028.0,537.0,R
218070,2024,2558.0,2334.0,224.0,R
218113,2024,14377.0,14377.0,,R
218140,2024,9846.0,9846.0,,R
218159,2024,211.0,211.0,,R
218195,2024,212.0,212.0,,R
218229,2024,4925.0,3971.0,954.0,R
218238,2024,2150.0,1814.0,336.0,R
218335,2024,3644.0,350.0,3294.0,R
218353,2024,12472.0,12472.0,,R
218399,2024,516.0,516.0,,R
218414,2024,1651.0,1580.0,71.0,R
218441,2024,2557.0,2176.0,381.0,R
218487,2024,3097.0,3097.0,,R
218520,2024,6714.0,6714.0,,R
218539,2024,1263.0,1000.0,263.0,R
218645,2024,4746.0,3573.0,1173.0,R
218654,2024,2556.0,2482.0,74.0,R
218663,2024,39611.0,30016.0,9595.0,R
218672,2024,3314.0,3314.0,,R
218681,2024,1076.0,1076.0,,R
218690,2024,2116.0,2116.0,,R
218706,2024,1903.0,1903.0,,R
218724,2024,11733.0,10986.0,747.0,R
218733,2024,3396.0,3059.0,337.0,R
218742,2024,5855.0,5165.0,690.0,R
218751,2024,446.0,,446.0,R
218821,2024,1117.0,1117.0,,R
218830,2024,8393.0,8393.0,,R
218858,2024,4122.0,4122.0,,R
218885,2024,7416.0,7416.0,,R
218894,2024,20307.0,20307.0,,R
218919,2024,575.0,482.0,93.0,R
218955,2024,923.0,923.0,,R
218964,2024,5393.0,4286.0,1107.0,R
218973,2024,1909.0,1909.0,,R
218991,2024,6553.0,6553.0,,R
219000,2024,2547.0,2204.0,343.0,R
219037,2024,104.0,104.0,,R
219046,2024,5715.0,4928.0,787.0,R
219082,2024,5644.0,4186.0,1458.0,R
219091,2024,982.0,820.0,162.0,R
219125,2024,80.0,80.0,,R
219143,2024,2769.0,2769.0,,R
219189,2024,1374.0,1374.0,,R
219198,2024,1741.0,1421.0,320.0,R
219204,2024,1660.0,1413.0,247.0,R
219240,2024,1638.0,82.0,1556.0,R
219259,2024,5717.0,4602.0,1115.0,R
219277,2024,1630.0,1576.0,54.0,R
